Product Name,Categories,Date of Report,Average Position,Clicks,Leads,Money Spent ($),Channel,Location,Prospects,Paid,Paid Date
Omnify,Scheduling,10-Feb-21,44,1,,2,Capterra,AUSTRALIA,,,
Omnify,Scheduling,10-Feb-21,51,1,,2,GetApp,CANADA,,,
Omnify,Scheduling,10-Feb-21,1,6,1,33,Capterra,SINGAPORE,,,
Omnify,Scheduling,10-Feb-21,43,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,10-Feb-21,7.33,3,,20.25,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,10-Feb-21,10,2,1,20.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,11-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Class Registration,11-Feb-21,7,2,,21,Capterra,UNITED STATES,,,
Omnify,Coaching,11-Feb-21,10.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Membership Management,11-Feb-21,14,1,,10,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,11-Feb-21,11,1,,12.75,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,11-Feb-21,15,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,11-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,11-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,11-Feb-21,10,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,11-Feb-21,1,4,1,22,Capterra,SINGAPORE,,,
Omnify,Scheduling,11-Feb-21,7.78,9,,60.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,11-Feb-21,8.89,19,2,194.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,12-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Class Registration,12-Feb-21,6.5,2,,21,Capterra,UNITED STATES,,,
Omnify,Class Registration,12-Feb-21,4,1,,10.5,Software Advice,UNITED STATES,,,
Omnify,Coaching,12-Feb-21,1,1,1,2,GetApp,UNITED STATES,,,
Omnify,Fitness,12-Feb-21,24,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,12-Feb-21,2,3,,36,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,12-Feb-21,9,1,,13,Capterra,UNITED STATES,,,
Omnify,Membership Management,12-Feb-21,11,1,,12.75,GetApp,UNITED STATES,,,
Omnify,Membership Management,12-Feb-21,14,1,,10,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,12-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,12-Feb-21,6.25,8,,54,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,12-Feb-21,9.33,24,3,239.5,Capterra,UNITED STATES,,,
Omnify,Fitness,13-Feb-21,23,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,13-Feb-21,2,2,,24,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,13-Feb-21,24,2,,26,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,13-Feb-21,2,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,13-Feb-21,1,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Scheduling,13-Feb-21,1,2,,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,13-Feb-21,9.55,11,4,107.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,13-Feb-21,5,4,1,27,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,14-Feb-21,7,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,14-Feb-21,46,1,,2,GetApp,CANADA,,,
Omnify,Membership Management,14-Feb-21,2,1,,12,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,14-Feb-21,23,1,,13,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,14-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,14-Feb-21,5,4,,42,GetApp,UNITED STATES,,,
Omnify,Scheduling,14-Feb-21,1,6,1,33,Capterra,SINGAPORE,,,
Omnify,Scheduling,14-Feb-21,5,3,,20.25,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,14-Feb-21,62,1,,2,GetApp,UNITED STATES,,,
Omnify,Scheduling,14-Feb-21,11.4,5,,48.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,15-Feb-21,7,1,1,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,15-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Membership Management,15-Feb-21,2,1,,12,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,15-Feb-21,10,1,,12.75,GetApp,UNITED STATES,,,
Omnify,Membership Management,15-Feb-21,12,1,,10,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,15-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,15-Feb-21,5,4,1,42,GetApp,UNITED STATES,,,
Omnify,Scheduling,15-Feb-21,1,6,,33,Capterra,SINGAPORE,,,
Omnify,Scheduling,15-Feb-21,5,9,,60.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,15-Feb-21,61,1,,2,GetApp,UNITED STATES,,,
Omnify,Scheduling,15-Feb-21,3,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,16-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Class Registration,16-Feb-21,7,2,,21,Capterra,UNITED STATES,,,
Omnify,Coaching,16-Feb-21,11,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,16-Feb-21,12,2,,20,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,16-Feb-21,10.5,2,,26,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,16-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,16-Feb-21,14,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,16-Feb-21,1,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Reservations,16-Feb-21,5,2,,21,GetApp,UNITED STATES,,,
Omnify,Reservations,16-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,16-Feb-21,1,6,1,33,Capterra,SINGAPORE,,,
Omnify,Scheduling,16-Feb-21,6,6,1,39,Capterra,UNITED KINGDOM,1,$2380,15-Mar-21
Omnify,Scheduling,16-Feb-21,9.55,11,,104.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,17-Feb-21,2,1,,9.25,Capterra,CANADA,,,
Omnify,Class Registration,17-Feb-21,4,2,,21,Capterra,UNITED STATES,,,
Omnify,Class Registration,17-Feb-21,4,1,,10.5,Software Advice,UNITED STATES,,,
Omnify,Dance Studio,17-Feb-21,19,1,1,2,GetApp,AUSTRALIA,1,,
Omnify,Membership Management,17-Feb-21,26,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,17-Feb-21,10,1,,12.75,GetApp,UNITED STATES,,,
Omnify,Membership Management,17-Feb-21,13,1,,13,Capterra,UNITED STATES,,,
Omnify,Membership Management,17-Feb-21,2,1,,12,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,17-Feb-21,12,3,,30,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,17-Feb-21,1,1,,10.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,17-Feb-21,46,1,,2,GetApp,CANADA,,,
Omnify,Parks and Recreation,17-Feb-21,10.67,3,,6,GetApp,UNITED STATES,,,
Omnify,Reservations,17-Feb-21,28,1,,2,GetApp,CANADA,,,
Omnify,Reservations,17-Feb-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,17-Feb-21,9,2,,26.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,17-Feb-21,54,1,,2,Capterra,CANADA,,,
Omnify,Scheduling,17-Feb-21,1,1,,5.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,17-Feb-21,8,2,,18.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,18-Feb-21,1,1,,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,18-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,18-Feb-21,10,1,,2,GetApp,AUSTRALIA,,,
Omnify,Coaching,18-Feb-21,12,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,18-Feb-21,10,1,,2,GetApp,SINGAPORE,,,
Omnify,Membership Management,18-Feb-21,23,2,,26,Capterra,UNITED STATES,,,
Omnify,Membership Management,18-Feb-21,11.5,2,,20,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,18-Feb-21,1,1,,10.5,Capterra,SINGAPORE,,,
Omnify,Parks and Recreation,18-Feb-21,2,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,18-Feb-21,17,2,,4,GetApp,AUSTRALIA,,,
Omnify,Reservations,18-Feb-21,9,2,,26.5,Capterra,UNITED STATES,,,
Omnify,Reservations,18-Feb-21,9,4,1,17,GetApp,UNITED KINGDOM,1,,
Omnify,Reservations,18-Feb-21,1,1,1,3.75,GetApp,SINGAPORE,1,,
Omnify,Reservations,18-Feb-21,28,1,,2,GetApp,CANADA,,,
Omnify,Scheduling,18-Feb-21,19,1,,2,GetApp,SINGAPORE,,,
Omnify,Scheduling,18-Feb-21,1,4,,22,Capterra,SINGAPORE,,,
Omnify,Scheduling,18-Feb-21,13,1,,9.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,19-Feb-21,5.67,3,,33.75,Capterra,UNITED STATES,,,
Omnify,Coaching,19-Feb-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,19-Feb-21,9,1,,10,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,19-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,19-Feb-21,13,1,1,2,Capterra,UNITED STATES,1,$4000,05-Mar-21
Omnify,Reservations,19-Feb-21,5,4,,42,GetApp,UNITED STATES,,,
Omnify,Scheduling,19-Feb-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Coaching,20-Feb-21,10,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,20-Feb-21,25,1,,2,GetApp,AUSTRALIA,,,
Omnify,Parks and Recreation,20-Feb-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,20-Feb-21,1,4,,15,GetApp,SINGAPORE,,,
Omnify,Scheduling,20-Feb-21,1,2,,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,20-Feb-21,10,7,,33.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,21-Feb-21,3,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Coaching,21-Feb-21,10,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,21-Feb-21,9,3,1,12.75,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,21-Feb-21,8,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,21-Feb-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,21-Feb-21,10,4,,19,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,22-Feb-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,22-Feb-21,2,1,,10.5,Software Advice,UNITED STATES,,,
Omnify,Class Registration,22-Feb-21,14,1,,11.25,Capterra,UNITED STATES,,,
Omnify,Coaching,22-Feb-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,22-Feb-21,5.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Dance Studio,22-Feb-21,24,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,22-Feb-21,52,1,,2,Capterra,CANADA,,,
Omnify,Parks and Recreation,22-Feb-21,2,3,,6,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,22-Feb-21,9,2,,8.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,22-Feb-21,8,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,22-Feb-21,4,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,22-Feb-21,42,1,,2,GetApp,CANADA,,,
Omnify,Scheduling,22-Feb-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,22-Feb-21,9.29,7,,33.25,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,22-Feb-21,13,2,,18.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,23-Feb-21,6,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Coaching,23-Feb-21,10,1,,2,Capterra,AUSTRALIA,,,
Omnify,Coaching,23-Feb-21,10.75,4,,8,Capterra,UNITED STATES,,,
Omnify,Fitness,23-Feb-21,21,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,23-Feb-21,25,1,1,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,23-Feb-21,15,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,23-Feb-21,13,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,23-Feb-21,4,2,,21,GetApp,UNITED STATES,,,
Omnify,Reservations,23-Feb-21,9,1,1,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,23-Feb-21,26,1,,2,GetApp,CANADA,,,
Omnify,Scheduling,23-Feb-21,5,1,,2,Capterra,CANADA,,,
Omnify,Scheduling,23-Feb-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,23-Feb-21,10,9,1,42.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,23-Feb-21,53,1,,2,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,23-Feb-21,26,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,24-Feb-21,7,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Coaching,24-Feb-21,11,2,,4,Capterra,UNITED STATES,,,
Omnify,Dance Studio,24-Feb-21,22,1,,2,GetApp,CANADA,,,
Omnify,Membership Management,24-Feb-21,34,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,24-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,24-Feb-21,14,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,24-Feb-21,4,2,,20.8,GetApp,UNITED STATES,,,
Omnify,Scheduling,24-Feb-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,24-Feb-21,10,4,,19,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,24-Feb-21,13,1,,9.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,25-Feb-21,7,1,,2,GetApp,CANADA,,,
Omnify,Class Registration,25-Feb-21,5,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,25-Feb-21,10,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,25-Feb-21,69,1,,2,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,25-Feb-21,11,1,,2,Capterra,CANADA,,,
Omnify,Parks and Recreation,25-Feb-21,10,1,,2,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,25-Feb-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,25-Feb-21,14,1,1,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,25-Feb-21,8.5,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Reservations,25-Feb-21,4,2,,20.8,GetApp,UNITED STATES,,,
Omnify,Reservations,25-Feb-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,25-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,25-Feb-21,1,2,1,11,Capterra,SINGAPORE,1,1788,09-Mar-21
Omnify,Class Registration,26-Feb-21,9,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,26-Feb-21,3.5,2,,21,Capterra,UNITED STATES,,,
Omnify,Class Registration,26-Feb-21,5,1,1,2,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,26-Feb-21,1,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,26-Feb-21,26,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,26-Feb-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,26-Feb-21,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Reservations,26-Feb-21,6,3,,32.25,Capterra,UNITED STATES,,,
Omnify,Reservations,26-Feb-21,8,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,26-Feb-21,47,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,27-Feb-21,32,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,27-Feb-21,7,1,,4.25,GetApp,UNITED STATES,,,
Omnify,Coaching,28-Feb-21,10,1,,2,GetApp,UNITED STATES,,,
Omnify,Parks and Recreation,28-Feb-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,28-Feb-21,7,4,,43,GetApp,UNITED STATES,,,
Omnify,Reservations,28-Feb-21,4,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Class Registration,01-Mar-21,10,1,,2,Software Advice,UNITED STATES,,,
Omnify,Class Registration,01-Mar-21,4.5,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Coaching,01-Mar-21,13,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,01-Mar-21,27.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,01-Mar-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,01-Mar-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,01-Mar-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,01-Mar-21,0,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,01-Mar-21,9,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Class Registration,02-Mar-21,7,2,,22.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,02-Mar-21,20,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,02-Mar-21,1,1,,2,Software Advice,UNITED STATES,,,
Omnify,Coaching,02-Mar-21,13.67,3,,6,Capterra,UNITED STATES,,,
Omnify,Fitness,02-Mar-21,24,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,02-Mar-21,38,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,02-Mar-21,8,1,,2,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,02-Mar-21,2,1,,2,Capterra,AUSTRALIA,,,
Omnify,Parks and Recreation,02-Mar-21,2,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,02-Mar-21,1,2,,7.5,GetApp,SINGAPORE,,,
Omnify,Reservations,02-Mar-21,5,1,1,10.5,GetApp,UNITED STATES,1,,
Omnify,Reservations,02-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,02-Mar-21,18,1,1,2,Capterra,SINGAPORE,,,
Omnify,Scheduling,02-Mar-21,1,2,,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,02-Mar-21,51,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Yoga Studio,02-Mar-21,18,1,,2,Capterra,AUSTRALIA,,,
Omnify,Yoga Studio,02-Mar-21,29,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,03-Mar-21,11,1,,2,GetApp,CANADA,,,
Omnify,Class Registration,03-Mar-21,6,2,,23,Capterra,UNITED STATES,,,
Omnify,Coaching,03-Mar-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,03-Mar-21,30,1,,2,GetApp,CANADA,,,
Omnify,Fitness,03-Mar-21,1,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,03-Mar-21,14,1,1,2,Capterra,SINGAPORE,,,
Omnify,Membership Management,03-Mar-21,6,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,03-Mar-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,03-Mar-21,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,03-Mar-21,5,3,,31.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,03-Mar-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Class Registration,04-Mar-21,7,1,,2,Capterra,AUSTRALIA,,,
Omnify,Coaching,04-Mar-21,9,3,,6,Capterra,UNITED STATES,,,
Omnify,Fitness,04-Mar-21,23,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,04-Mar-21,13,1,1,2,Capterra,UNITED STATES,1,,
Omnify,Parks and Recreation,04-Mar-21,1,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,04-Mar-21,1,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,04-Mar-21,5,1,1,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,04-Mar-21,10,2,1,21.5,Capterra,UNITED STATES,1,$549,31-Mar-21
Omnify,Reservations,04-Mar-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,04-Mar-21,1,1,,5.5,Capterra,SINGAPORE,,,
Omnify,Class Registration,05-Mar-21,12,1,,2,Software Advice,UNITED STATES,,,
Omnify,Class Registration,05-Mar-21,6.33,3,1,34.5,Capterra,UNITED STATES,1,,
Omnify,Membership Management,05-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,05-Mar-21,17,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,05-Mar-21,34,1,,2,GetApp,CANADA,,,
Omnify,Reservations,05-Mar-21,5,2,1,21,GetApp,UNITED STATES,1,,
Omnify,Scheduling,05-Mar-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,05-Mar-21,11,1,,9.75,Capterra,UNITED STATES,,,
Omnify,Scheduling,05-Mar-21,21,1,,2,GetApp,SINGAPORE,,,
Omnify,Coaching,06-Mar-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,06-Mar-21,7,3,,22.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,06-Mar-21,1,2,,11,Capterra,SINGAPORE,,,
Omnify,Scheduling,06-Mar-21,3,1,,9.75,Capterra,UNITED STATES,,,
Omnify,Class Registration,07-Mar-21,4,2,,23,Capterra,UNITED STATES,,,
Omnify,Coaching,07-Mar-21,1,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,07-Mar-21,13,1,,8.5,GetApp,UNITED STATES,,,
Omnify,Membership Management,07-Mar-21,1,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,07-Mar-21,7,3,,22.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,07-Mar-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Reservations,07-Mar-21,10,1,1,10.75,Capterra,UNITED STATES,1,,
Omnify,Scheduling,07-Mar-21,1,3,,16.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,07-Mar-21,46,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Yoga Studio,07-Mar-21,28,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,08-Mar-21,6,1,,11.5,Capterra,UNITED STATES,,,
Omnify,Coaching,08-Mar-21,14,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,08-Mar-21,12,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,08-Mar-21,12.75,4,,8,Capterra,UNITED STATES,,,
Omnify,Fitness,08-Mar-21,24,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,08-Mar-21,14,1,1,2,Capterra,SINGAPORE,,,
Omnify,Membership Management,08-Mar-21,10,1,,2,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,08-Mar-21,12,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,08-Mar-21,10,2,1,21.5,Capterra,UNITED STATES,1,,
Omnify,Reservations,08-Mar-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,08-Mar-21,1,1,,5.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,08-Mar-21,10.8,5,,48.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,09-Mar-21,6,2,,23,Capterra,UNITED STATES,,,
Omnify,Coaching,09-Mar-21,14,1,,2,Capterra,CANADA,,,
Omnify,Coaching,09-Mar-21,13,1,,2,Capterra,UNITED STATES,,,
Omnify,Coaching,09-Mar-21,1,1,,2,GetApp,SINGAPORE,,,
Omnify,Fitness,09-Mar-21,5,1,,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,09-Mar-21,1,1,,2,Capterra,SINGAPORE,,,
Omnify,Parks and Recreation,09-Mar-21,12,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,09-Mar-21,2,1,,3.75,GetApp,SINGAPORE,,,
Omnify,Reservations,09-Mar-21,10,3,1,32.25,Capterra,UNITED STATES,,,
Omnify,Reservations,09-Mar-21,5,2,1,21,GetApp,UNITED STATES,,,
Omnify,Reservations,09-Mar-21,7,4,,30,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,09-Mar-21,1,6,1,33,Capterra,SINGAPORE,,,
Omnify,Scheduling,09-Mar-21,13,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,10-Mar-21,7,2,2,23,Capterra,UNITED STATES,,,
Omnify,Class Registration,10-Mar-21,16,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,10-Mar-21,11,1,,2,GetApp,AUSTRALIA,,,
Omnify,Coaching,10-Mar-21,14,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,10-Mar-21,30,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,10-Mar-21,53,1,,2,GetApp,CANADA,,,
Omnify,Membership Management,10-Mar-21,13,1,,8.5,GetApp,UNITED STATES,,,
Omnify,Reservations,10-Mar-21,2,3,1,11.25,GetApp,SINGAPORE,,,
Omnify,Reservations,10-Mar-21,10,3,,32.25,Capterra,UNITED STATES,,,
Omnify,Reservations,10-Mar-21,7,2,,15,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,10-Mar-21,1,5,,27.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,10-Mar-21,13,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,10-Mar-21,46,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Class Registration,11-Mar-21,7,2,,23,Capterra,UNITED STATES,,,
Omnify,Coaching,11-Mar-21,12,1,1,2,Capterra,AUSTRALIA,1,,
Omnify,Fitness,11-Mar-21,10,1,,2,Capterra,SINGAPORE,,,
Omnify,Membership Management,11-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,11-Mar-21,13,2,,17,GetApp,UNITED STATES,,,
Omnify,Reservations,11-Mar-21,10,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,11-Mar-21,5,1,1,10.5,GetApp,UNITED STATES,1,$1788,20-Mar-21
Omnify,Scheduling,11-Mar-21,13,1,,9.5,Capterra,UNITED STATES,,,
Omnify,Swim School,11-Mar-21,9,1,,2,GetApp,UNITED STATES,,,
Omnify,Class Registration,12-Mar-21,6.5,2,1,23,Capterra,UNITED STATES,1,,
Omnify,Fitness,12-Mar-21,19,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,12-Mar-21,63,1,,2,Capterra,CANADA,,,
Omnify,Membership Management,12-Mar-21,13,1,1,2,Capterra,UNITED STATES,,,
Omnify,Membership Management,12-Mar-21,5,1,,10.25,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,12-Mar-21,22,1,,2,GetApp,AUSTRALIA,,,
